[2025-03-12 00:17:55,613] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:17:56,061] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:18:06,534] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:18:07,055] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:19:58,565] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:19:58,959] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:22:29,541] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:22:29,971] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:22:39,235] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:22:39,645] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:28:28,797] INFO - Order routes initialized
[2025-03-12 00:29:41,918] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:29:42,347] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:29:48,260] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:29:48,620] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:29:53,354] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:29:53,742] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:29:57,354] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:29:57,755] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:39:35,825] ERROR - Error in get_user_orders_service: Database connection failed: SSL connection has been closed unexpectedly

[2025-03-12 00:39:37,795] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:39:38,208] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:39:45,244] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:39:45,678] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:45:29,679] ERROR - Error in get_user_orders_service: Database connection failed: SSL connection has been closed unexpectedly

[2025-03-12 00:45:32,570] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:45:32,979] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:45:39,405] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:45:39,811] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 00:46:41,055] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-12 00:48:39,212] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-12 00:48:54,856] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-12 00:50:01,363] INFO - Order routes initialized
[2025-03-12 00:56:33,759] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-12 00:56:40,297] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-12 01:08:44,035] ERROR - Error in get_user_orders_service: Database connection failed: SSL connection has been closed unexpectedly

[2025-03-12 01:08:46,158] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-12 01:08:50,803] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-12 01:09:40,394] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 01:09:40,860] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 01:09:58,716] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 01:09:59,104] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 01:12:22,824] INFO - Fetching orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 01:12:23,217] INFO - Retrieved 2 orders for None 0x0300B70e40F138927e3a988ce4A9a069Ff875336
[2025-03-12 01:13:28,171] ERROR - Error in get_user_orders_service: Database connection failed: server closed the connection unexpectedly
	This probably means the server terminated abnormally
	before or while processing the request.
server closed the connection unexpectedly
	This probably means the server terminated abnormally
	before or while processing the request.

[2025-03-12 01:13:28,171] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:13:29,190] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:13:30,214] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:13:31,223] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:13:32,244] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:13:33,255] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:13:34,268] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:13:35,277] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:17,138] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:18,169] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:19,188] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:20,205] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:21,246] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:22,271] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:23,286] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:24,311] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:26,337] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:27,354] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:28,371] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:29,387] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:33,412] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:34,436] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:35,456] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:36,478] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:39,423] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-12 01:14:49,803] INFO - Order routes initialized
[2025-03-12 01:15:02,791] INFO - Order routes initialized
[2025-03-12 01:15:31,931] INFO - Order routes initialized
[2025-03-12 01:17:22,794] INFO - Order routes initialized
[2025-03-12 01:18:00,565] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:18:10,326] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:22:13,805] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:22:17,699] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:22:24,603] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:22:48,948] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:23:18,634] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:23:19,249] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:25:25,713] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:25:30,410] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:25:50,658] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:25:55,474] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:28:45,512] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:28:48,833] INFO - Fetching orders for None 0x50629C71967908D5C871A5eDAdDC853E2782E809
[2025-03-12 01:29:15,981] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
